customer_id,segment_id,segment_name
6048-QBXKL,0,Segment 0 — Emerging Risk
6048-UWKAL,2,Segment 2 — High-Value At-Risk
6050-FFXES,2,Segment 2 — High-Value At-Risk
6050-IJRHS,2,Segment 2 — High-Value At-Risk
6051-PTVNS,1,Segment 1 — High-Value Stable
6060-DRTNL,0,Segment 0 — Emerging Risk
6060-QBMGV,1,Segment 1 — High-Value Stable
6061-GWWAV,2,Segment 2 — High-Value At-Risk
6061-PQHMK,1,Segment 1 — High-Value Stable
6064-PUPMC,2,Segment 2 — High-Value At-Risk
6064-ZATLR,0,Segment 0 — Emerging Risk
6067-NGCEU,2,Segment 2 — High-Value At-Risk
6072-NUQCB,1,Segment 1 — High-Value Stable
6075-QMNRR,2,Segment 2 — High-Value At-Risk
6075-SLNIL,0,Segment 0 — Emerging Risk
6077-BDPXA,0,Segment 0 — Emerging Risk
6078-VESFR,0,Segment 0 — Emerging Risk
6080-LNESI,1,Segment 1 — High-Value Stable
6080-TCMYC,0,Segment 0 — Emerging Risk
6082-GLJIX,1,Segment 1 — High-Value Stable
6082-OQFBA,1,Segment 1 — High-Value Stable
6086-ESGRL,0,Segment 0 — Emerging Risk
6087-MVHJH,0,Segment 0 — Emerging Risk
6087-YPWHO,2,Segment 2 — High-Value At-Risk
6088-BXMRG,0,Segment 0 — Emerging Risk
6092-QZVPP,0,Segment 0 — Emerging Risk
6094-ZIVKX,2,Segment 2 — High-Value At-Risk
6096-EGVTU,1,Segment 1 — High-Value Stable
6097-EQISJ,2,Segment 2 — High-Value At-Risk
6100-FJZDG,1,Segment 1 — High-Value Stable
6100-QQHEB,0,Segment 0 — Emerging Risk
6101-IMRMM,0,Segment 0 — Emerging Risk
6103-BOCOU,0,Segment 0 — Emerging Risk
6103-LIANB,2,Segment 2 — High-Value At-Risk
6103-QCKFX,2,Segment 2 — High-Value At-Risk
6108-OQZDQ,0,Segment 0 — Emerging Risk
6110-OHIHY,0,Segment 0 — Emerging Risk
6112-KTHFQ,1,Segment 1 — High-Value Stable
6114-TCFID,0,Segment 0 — Emerging Risk
6115-ZTBFQ,2,Segment 2 — High-Value At-Risk
6116-RFVHN,2,Segment 2 — High-Value At-Risk
6119-SPUDB,1,Segment 1 — High-Value Stable
6120-RJKLU,2,Segment 2 — High-Value At-Risk
6121-TNHBO,2,Segment 2 — High-Value At-Risk
6121-VZNQB,1,Segment 1 — High-Value Stable
6122-EFVKN,1,Segment 1 — High-Value Stable
6122-LJADA,2,Segment 2 — High-Value At-Risk
6124-ACRHJ,1,Segment 1 — High-Value Stable
6127-ISGTU,0,Segment 0 — Emerging Risk
6127-IYJOZ,0,Segment 0 — Emerging Risk
6128-AQBMT,2,Segment 2 — High-Value At-Risk
6128-CZOMY,0,Segment 0 — Emerging Risk
6128-DAFVY,0,Segment 0 — Emerging Risk
6131-FOYAS,0,Segment 0 — Emerging Risk
6131-IUNXN,1,Segment 1 — High-Value Stable
6131-JLWZM,1,Segment 1 — High-Value Stable
6133-OZILE,0,Segment 0 — Emerging Risk
6134-KWTBV,1,Segment 1 — High-Value Stable
6135-OZQVA,0,Segment 0 — Emerging Risk
6137-MFAJN,0,Segment 0 — Emerging Risk
6137-NICCO,0,Segment 0 — Emerging Risk
6139-ZZRBQ,1,Segment 1 — High-Value Stable
6140-QNRQQ,0,Segment 0 — Emerging Risk
6141-OOXUQ,1,Segment 1 — High-Value Stable
6142-VSJQO,0,Segment 0 — Emerging Risk
6143-JQKEA,0,Segment 0 — Emerging Risk
6145-NNPNO,0,Segment 0 — Emerging Risk
6147-CBCRA,1,Segment 1 — High-Value Stable
6152-ONASV,2,Segment 2 — High-Value At-Risk
6156-UZDLF,2,Segment 2 — High-Value At-Risk
6158-DWPZT,0,Segment 0 — Emerging Risk
6158-HDPXZ,0,Segment 0 — Emerging Risk
6161-ERDGD,2,Segment 2 — High-Value At-Risk
6161-UUUTA,0,Segment 0 — Emerging Risk
6164-HAQTX,2,Segment 2 — High-Value At-Risk
6164-HXUGH,1,Segment 1 — High-Value Stable
6166-ILMNY,0,Segment 0 — Emerging Risk
6166-YIPFO,2,Segment 2 — High-Value At-Risk
6168-WFVVF,0,Segment 0 — Emerging Risk
6168-YBYNP,2,Segment 2 — High-Value At-Risk
6169-PGNCD,2,Segment 2 — High-Value At-Risk
6169-PPETC,1,Segment 1 — High-Value Stable
6171-ZTVYB,0,Segment 0 — Emerging Risk
6172-FECYY,2,Segment 2 — High-Value At-Risk
6173-GOLSU,2,Segment 2 — High-Value At-Risk
6173-ITPWD,0,Segment 0 — Emerging Risk
6174-NRBTZ,0,Segment 0 — Emerging Risk
6175-IRFIT,0,Segment 0 — Emerging Risk
6176-YJWAS,2,Segment 2 — High-Value At-Risk
6177-PEVRA,1,Segment 1 — High-Value Stable
6178-KFNHS,0,Segment 0 — Emerging Risk
6179-GJPSO,0,Segment 0 — Emerging Risk
6180-YBIQI,0,Segment 0 — Emerging Risk
6181-AXXYF,1,Segment 1 — High-Value Stable
6184-DYUOB,1,Segment 1 — High-Value Stable
6185-TASNN,0,Segment 0 — Emerging Risk
6188-UXBBR,1,Segment 1 — High-Value Stable
6194-HBGQN,2,Segment 2 — High-Value At-Risk
6195-MELTI,2,Segment 2 — High-Value At-Risk
6196-HBOBZ,2,Segment 2 — High-Value At-Risk
6198-PNNSZ,2,Segment 2 — High-Value At-Risk
6198-RTPMF,0,Segment 0 — Emerging Risk
6198-ZFIOJ,0,Segment 0 — Emerging Risk
6199-IPCAO,1,Segment 1 — High-Value Stable
6199-IWKGC,2,Segment 2 — High-Value At-Risk
6202-DYYFX,0,Segment 0 — Emerging Risk
6202-JVYEU,1,Segment 1 — High-Value Stable
6203-HBZPA,2,Segment 2 — High-Value At-Risk
6204-IEUXJ,0,Segment 0 — Emerging Risk
6207-WIOLX,0,Segment 0 — Emerging Risk
6210-KBBPI,0,Segment 0 — Emerging Risk
6211-WHMYA,0,Segment 0 — Emerging Risk
6211-WWLTF,2,Segment 2 — High-Value At-Risk
6212-ATMLK,2,Segment 2 — High-Value At-Risk
6214-EDAKZ,0,Segment 0 — Emerging Risk
6215-NQCPY,0,Segment 0 — Emerging Risk
6217-KDYWC,1,Segment 1 — High-Value Stable
6217-TOWGS,0,Segment 0 — Emerging Risk
6218-KNUBD,0,Segment 0 — Emerging Risk
6221-AVQYL,0,Segment 0 — Emerging Risk
6223-DHJGV,1,Segment 1 — High-Value Stable
6227-FBDXH,2,Segment 2 — High-Value At-Risk
6227-HWPWX,0,Segment 0 — Emerging Risk
6229-LSCKB,0,Segment 0 — Emerging Risk
6229-UOLQL,2,Segment 2 — High-Value At-Risk
6230-BSUXY,0,Segment 0 — Emerging Risk
6231-WFGFH,1,Segment 1 — High-Value Stable
6233-HXJMX,2,Segment 2 — High-Value At-Risk
6234-PFPXL,0,Segment 0 — Emerging Risk
6234-RAAPL,2,Segment 2 — High-Value At-Risk
6235-VDHOM,0,Segment 0 — Emerging Risk
6240-EURKS,0,Segment 0 — Emerging Risk
6242-FEGFD,2,Segment 2 — High-Value At-Risk
6242-MBHPK,2,Segment 2 — High-Value At-Risk
6242-SGYTS,2,Segment 2 — High-Value At-Risk
6243-OZGFH,0,Segment 0 — Emerging Risk
6244-BESBM,2,Segment 2 — High-Value At-Risk
6248-BSHKG,1,Segment 1 — High-Value Stable
6248-TKCQV,2,Segment 2 — High-Value At-Risk
6250-CGGUN,2,Segment 2 — High-Value At-Risk
6252-DFGTK,2,Segment 2 — High-Value At-Risk
6253-GNHWH,2,Segment 2 — High-Value At-Risk
6253-WRFHY,0,Segment 0 — Emerging Risk
6257-DTAYD,2,Segment 2 — High-Value At-Risk
6257-RJOHI,0,Segment 0 — Emerging Risk
6258-NGCNG,1,Segment 1 — High-Value Stable
6258-PVZWJ,2,Segment 2 — High-Value At-Risk
6259-WJQLC,0,Segment 0 — Emerging Risk
6260-ONULR,0,Segment 0 — Emerging Risk
6260-XLACS,1,Segment 1 — High-Value Stable
6261-LHRTG,0,Segment 0 — Emerging Risk
6261-RCVNS,2,Segment 2 — High-Value At-Risk
6265-FRMTQ,1,Segment 1 — High-Value Stable
6265-SXWBU,2,Segment 2 — High-Value At-Risk
6266-QHOJZ,2,Segment 2 — High-Value At-Risk
6267-DCFFZ,2,Segment 2 — High-Value At-Risk
6270-OMFIW,2,Segment 2 — High-Value At-Risk
6275-YDUVO,0,Segment 0 — Emerging Risk
6278-FEPBZ,1,Segment 1 — High-Value Stable
6281-FKEWS,0,Segment 0 — Emerging Risk
6283-GITPX,2,Segment 2 — High-Value At-Risk
6284-AHOOQ,0,Segment 0 — Emerging Risk
6284-KMNUF,2,Segment 2 — High-Value At-Risk
6285-FTQBF,1,Segment 1 — High-Value Stable
6286-SUUWT,1,Segment 1 — High-Value Stable
6286-ZHAOK,1,Segment 1 — High-Value Stable
6288-CHQJB,2,Segment 2 — High-Value At-Risk
6288-LBEAR,0,Segment 0 — Emerging Risk
6289-CPNLD,2,Segment 2 — High-Value At-Risk
6292-TOSSS,1,Segment 1 — High-Value Stable
6295-OSINB,2,Segment 2 — High-Value At-Risk
6296-DDOOR,0,Segment 0 — Emerging Risk
6297-NOOPG,2,Segment 2 — High-Value At-Risk
6298-QDFNH,0,Segment 0 — Emerging Risk
6300-BWMJX,2,Segment 2 — High-Value At-Risk
6302-JGYRJ,0,Segment 0 — Emerging Risk
6303-KFWSL,0,Segment 0 — Emerging Risk
6304-IJFSQ,0,Segment 0 — Emerging Risk
6305-YLBMM,2,Segment 2 — High-Value At-Risk
6308-CQRBU,2,Segment 2 — High-Value At-Risk
6311-UEUME,0,Segment 0 — Emerging Risk
6313-GIDIT,0,Segment 0 — Emerging Risk
6317-YPKDH,0,Segment 0 — Emerging Risk
6319-IEJWJ,0,Segment 0 — Emerging Risk
6319-QSUSR,1,Segment 1 — High-Value Stable
6322-HRPFA,2,Segment 2 — High-Value At-Risk
6322-PJJDJ,2,Segment 2 — High-Value At-Risk
6323-AYBRX,1,Segment 1 — High-Value Stable
6326-MTTXK,0,Segment 0 — Emerging Risk
6328-ZPBGN,0,Segment 0 — Emerging Risk
6330-JKLPC,0,Segment 0 — Emerging Risk
6331-EWIEB,0,Segment 0 — Emerging Risk
6331-LWDTQ,0,Segment 0 — Emerging Risk
6332-FBZRI,2,Segment 2 — High-Value At-Risk
6333-YDVLT,2,Segment 2 — High-Value At-Risk
6338-AVWCY,0,Segment 0 — Emerging Risk
6339-DKLMK,0,Segment 0 — Emerging Risk
6339-RZCBJ,2,Segment 2 — High-Value At-Risk
6339-TBELP,2,Segment 2 — High-Value At-Risk
6339-YPSAH,0,Segment 0 — Emerging Risk
6340-DACFT,1,Segment 1 — High-Value Stable
6341-AEVKX,2,Segment 2 — High-Value At-Risk
6341-JVQGF,2,Segment 2 — High-Value At-Risk
6344-SFJVH,0,Segment 0 — Emerging Risk
6345-FZOQH,1,Segment 1 — High-Value Stable
6345-HOVES,0,Segment 0 — Emerging Risk
6345-ULYRW,2,Segment 2 — High-Value At-Risk
6347-DCUIK,0,Segment 0 — Emerging Risk
6348-SNFUS,2,Segment 2 — High-Value At-Risk
6349-JDHQP,1,Segment 1 — High-Value Stable
6350-XFYGW,0,Segment 0 — Emerging Risk
6351-SCJKT,0,Segment 0 — Emerging Risk
6352-GIGGQ,2,Segment 2 — High-Value At-Risk
6352-TWCAU,0,Segment 0 — Emerging Risk
6353-BRMMA,2,Segment 2 — High-Value At-Risk
6356-ELRKD,0,Segment 0 — Emerging Risk
6357-JJPQT,0,Segment 0 — Emerging Risk
6358-LYNGM,0,Segment 0 — Emerging Risk
6360-SVNWV,0,Segment 0 — Emerging Risk
6362-QHAFM,2,Segment 2 — High-Value At-Risk
6365-HITVU,2,Segment 2 — High-Value At-Risk
6365-MTGZX,0,Segment 0 — Emerging Risk
6366-XIVKZ,0,Segment 0 — Emerging Risk
6366-ZGQGL,0,Segment 0 — Emerging Risk
6368-NWMCE,0,Segment 0 — Emerging Risk
6368-TZZDT,1,Segment 1 — High-Value Stable
6369-MCAKO,2,Segment 2 — High-Value At-Risk
6370-ZVHDV,1,Segment 1 — High-Value Stable
6371-NZYEG,2,Segment 2 — High-Value At-Risk
6372-RFVNS,0,Segment 0 — Emerging Risk
6374-AFWOX,2,Segment 2 — High-Value At-Risk
6374-NTQLP,2,Segment 2 — High-Value At-Risk
6376-GAHQE,0,Segment 0 — Emerging Risk
6377-KSLXC,1,Segment 1 — High-Value Stable
6377-WHAOX,2,Segment 2 — High-Value At-Risk
6379-RXJRQ,0,Segment 0 — Emerging Risk
6380-ARCEH,1,Segment 1 — High-Value Stable
6383-ZTSIW,2,Segment 2 — High-Value At-Risk
6384-VMJHP,2,Segment 2 — High-Value At-Risk
6386-SZZKH,2,Segment 2 — High-Value At-Risk
6388-TABGU,2,Segment 2 — High-Value At-Risk
6390-DSAZX,0,Segment 0 — Emerging Risk
6393-WRYZE,0,Segment 0 — Emerging Risk
6394-HHHZM,1,Segment 1 — High-Value Stable
6394-MFYNG,0,Segment 0 — Emerging Risk
6397-JNZZG,0,Segment 0 — Emerging Risk
6400-BWQKW,0,Segment 0 — Emerging Risk
6402-EJMWF,0,Segment 0 — Emerging Risk
6402-SSEJG,0,Segment 0 — Emerging Risk
6402-ZFPPI,0,Segment 0 — Emerging Risk
6407-GSJNL,1,Segment 1 — High-Value Stable
6407-UTSLV,0,Segment 0 — Emerging Risk
6408-OTUBZ,2,Segment 2 — High-Value At-Risk
6408-WHTEF,2,Segment 2 — High-Value At-Risk
6410-LEFEN,0,Segment 0 — Emerging Risk
6413-XKKPU,0,Segment 0 — Emerging Risk
6416-JNVRK,1,Segment 1 — High-Value Stable
6416-TVAIH,0,Segment 0 — Emerging Risk
6416-YJTTB,0,Segment 0 — Emerging Risk
6418-HNFED,2,Segment 2 — High-Value At-Risk
6418-PIQSP,2,Segment 2 — High-Value At-Risk
6419-ZTTLE,1,Segment 1 — High-Value Stable
6421-SZVEM,2,Segment 2 — High-Value At-Risk
6424-ELEYH,0,Segment 0 — Emerging Risk
6425-JWTDV,1,Segment 1 — High-Value Stable
6425-YQLLO,2,Segment 2 — High-Value At-Risk
6427-FEFIG,2,Segment 2 — High-Value At-Risk
6429-SHBCB,0,Segment 0 — Emerging Risk
6432-TWQLB,0,Segment 0 — Emerging Risk
6434-TTGJP,0,Segment 0 — Emerging Risk
6435-SRWBJ,0,Segment 0 — Emerging Risk
6435-VWCCY,2,Segment 2 — High-Value At-Risk
6437-UDQJM,2,Segment 2 — High-Value At-Risk
6437-UKHMV,0,Segment 0 — Emerging Risk
6439-GTPCA,0,Segment 0 — Emerging Risk
6439-LAJXL,0,Segment 0 — Emerging Risk
6439-PKTRR,2,Segment 2 — High-Value At-Risk
6440-DKQGE,0,Segment 0 — Emerging Risk
6445-TNRXS,2,Segment 2 — High-Value At-Risk
6447-EGDIV,1,Segment 1 — High-Value Stable
6447-GORXK,0,Segment 0 — Emerging Risk
6457-GIRWB,0,Segment 0 — Emerging Risk
6457-USBER,0,Segment 0 — Emerging Risk
6458-CYIDZ,0,Segment 0 — Emerging Risk
6461-PPAXN,2,Segment 2 — High-Value At-Risk
6461-SZMCV,2,Segment 2 — High-Value At-Risk
6463-HHXJR,2,Segment 2 — High-Value At-Risk
6463-MVYRY,2,Segment 2 — High-Value At-Risk
6464-KEXXH,0,Segment 0 — Emerging Risk
6465-GSRCL,2,Segment 2 — High-Value At-Risk
6467-CHFZW,2,Segment 2 — High-Value At-Risk
6469-MRVET,1,Segment 1 — High-Value Stable
6469-QJKZW,1,Segment 1 — High-Value Stable
6473-ULUHT,0,Segment 0 — Emerging Risk
6474-FVJLC,0,Segment 0 — Emerging Risk
6475-VHUIZ,0,Segment 0 — Emerging Risk
6476-EPYZR,1,Segment 1 — High-Value Stable
6476-YHMGA,0,Segment 0 — Emerging Risk
6478-HRRCZ,2,Segment 2 — High-Value At-Risk
6479-OAUSD,1,Segment 1 — High-Value Stable
6479-SZPLM,1,Segment 1 — High-Value Stable
6479-VDGRK,2,Segment 2 — High-Value At-Risk
6480-YAGIY,2,Segment 2 — High-Value At-Risk
6481-ESCNL,0,Segment 0 — Emerging Risk
6481-LXPWL,0,Segment 0 — Emerging Risk
6481-OGDOO,2,Segment 2 — High-Value At-Risk
6483-OATDN,0,Segment 0 — Emerging Risk
6484-LATFU,1,Segment 1 — High-Value Stable
6485-QXWWE,1,Segment 1 — High-Value Stable
6486-LHTMA,2,Segment 2 — High-Value At-Risk
6490-FGZAT,1,Segment 1 — High-Value Stable
6496-JDSSB,0,Segment 0 — Emerging Risk
6496-SLWHQ,0,Segment 0 — Emerging Risk
6497-TILVL,0,Segment 0 — Emerging Risk
6500-JVEGC,2,Segment 2 — High-Value At-Risk
6502-HCJTI,0,Segment 0 — Emerging Risk
6502-KUGLL,0,Segment 0 — Emerging Risk
6502-MJQAE,0,Segment 0 — Emerging Risk
6504-VBLFL,2,Segment 2 — High-Value At-Risk
6505-OZNPG,0,Segment 0 — Emerging Risk
6506-EYCNH,1,Segment 1 — High-Value Stable
6507-DTJZV,0,Segment 0 — Emerging Risk
6507-ZJSUR,2,Segment 2 — High-Value At-Risk
6508-NJYRO,1,Segment 1 — High-Value Stable
6509-TSGWN,1,Segment 1 — High-Value Stable
6510-UPNKS,1,Segment 1 — High-Value Stable
6513-EECDB,0,Segment 0 — Emerging Risk
6516-NKQBO,2,Segment 2 — High-Value At-Risk
6518-KZXCB,1,Segment 1 — High-Value Stable
6518-LGAOV,0,Segment 0 — Emerging Risk
6518-PPLMZ,1,Segment 1 — High-Value Stable
6519-CFDBX,0,Segment 0 — Emerging Risk
6519-ZHPXP,2,Segment 2 — High-Value At-Risk
6521-YYTYI,0,Segment 0 — Emerging Risk
6522-OIQSX,2,Segment 2 — High-Value At-Risk
6522-YRBXD,2,Segment 2 — High-Value At-Risk
6527-PZFPV,1,Segment 1 — High-Value Stable
6532-YLWSI,1,Segment 1 — High-Value Stable
6537-OTKMY,0,Segment 0 — Emerging Risk
6537-QLGEX,0,Segment 0 — Emerging Risk
6538-POCHL,0,Segment 0 — Emerging Risk
6542-LWGXJ,0,Segment 0 — Emerging Risk
6543-CPZMK,0,Segment 0 — Emerging Risk
6543-JXSOO,0,Segment 0 — Emerging Risk
6543-XRMYR,0,Segment 0 — Emerging Risk
6546-OPBBH,1,Segment 1 — High-Value Stable
6549-BTYPG,2,Segment 2 — High-Value At-Risk
6549-NNDYT,0,Segment 0 — Emerging Risk
6549-YMFAW,1,Segment 1 — High-Value Stable
6551-GNYDG,0,Segment 0 — Emerging Risk
6551-VLJMV,1,Segment 1 — High-Value Stable
6551-ZCOTS,1,Segment 1 — High-Value Stable
6556-DBKZF,2,Segment 2 — High-Value At-Risk
6557-BZXLQ,0,Segment 0 — Emerging Risk
6559-ILWKJ,2,Segment 2 — High-Value At-Risk
6559-PDZLR,0,Segment 0 — Emerging Risk
6559-RAKOZ,2,Segment 2 — High-Value At-Risk
6563-VNPMN,0,Segment 0 — Emerging Risk
6563-VRERX,1,Segment 1 — High-Value Stable
6567-HOOPW,0,Segment 0 — Emerging Risk
6568-POCUI,2,Segment 2 — High-Value At-Risk
6569-KTMDU,1,Segment 1 — High-Value Stable
6572-ADKRS,2,Segment 2 — High-Value At-Risk
6574-MCOEH,2,Segment 2 — High-Value At-Risk
6575-SUVOI,2,Segment 2 — High-Value At-Risk
6576-FBXOJ,0,Segment 0 — Emerging Risk
6578-KRMAW,0,Segment 0 — Emerging Risk
6579-JPICP,1,Segment 1 — High-Value Stable
6581-NQCBA,0,Segment 0 — Emerging Risk
6582-OIVSP,0,Segment 0 — Emerging Risk
6582-PLFUU,1,Segment 1 — High-Value Stable
6583-KQJLK,2,Segment 2 — High-Value At-Risk
6583-QGCSI,2,Segment 2 — High-Value At-Risk
6583-SZVGP,2,Segment 2 — High-Value At-Risk
6584-VQMYT,0,Segment 0 — Emerging Risk
6585-WCEWR,1,Segment 1 — High-Value Stable
6586-MYGKD,2,Segment 2 — High-Value At-Risk
6586-PSJOX,0,Segment 0 — Emerging Risk
6591-QGOYB,0,Segment 0 — Emerging Risk
6595-COKXZ,0,Segment 0 — Emerging Risk
6595-YGXIT,0,Segment 0 — Emerging Risk
6598-KELSS,2,Segment 2 — High-Value At-Risk
6598-RFFVI,1,Segment 1 — High-Value Stable
6599-CEBNN,0,Segment 0 — Emerging Risk
6599-GZWCM,0,Segment 0 — Emerging Risk
6599-RCLCJ,2,Segment 2 — High-Value At-Risk
6599-SFQVE,0,Segment 0 — Emerging Risk
6603-QWSPR,2,Segment 2 — High-Value At-Risk
6603-YRDCJ,2,Segment 2 — High-Value At-Risk
6608-QQLVK,0,Segment 0 — Emerging Risk
6609-MXJHJ,1,Segment 1 — High-Value Stable
6614-FHDBO,2,Segment 2 — High-Value At-Risk
6614-VBEGU,0,Segment 0 — Emerging Risk
6614-YOLAC,2,Segment 2 — High-Value At-Risk
6614-YWYSC,1,Segment 1 — High-Value Stable
6615-NGGZJ,0,Segment 0 — Emerging Risk
6615-ZGEDR,1,Segment 1 — High-Value Stable
6616-AALSR,2,Segment 2 — High-Value At-Risk
6617-WLBQC,0,Segment 0 — Emerging Risk
6618-RYATB,0,Segment 0 — Emerging Risk
6619-RPLQZ,1,Segment 1 — High-Value Stable
6620-HVDUJ,0,Segment 0 — Emerging Risk
6620-JDYNW,0,Segment 0 — Emerging Risk
6621-NRZAK,1,Segment 1 — High-Value Stable
6621-YOBKI,1,Segment 1 — High-Value Stable
6624-JDRDS,0,Segment 0 — Emerging Risk
6625-FLENO,1,Segment 1 — High-Value Stable
6625-IUTTT,2,Segment 2 — High-Value At-Risk
6625-UTXEW,0,Segment 0 — Emerging Risk
6627-CFOSN,2,Segment 2 — High-Value At-Risk
6629-CZTTH,0,Segment 0 — Emerging Risk
6629-LADHQ,0,Segment 0 — Emerging Risk
6630-UJZMY,0,Segment 0 — Emerging Risk
6631-HMANX,2,Segment 2 — High-Value At-Risk
6633-MPWBS,0,Segment 0 — Emerging Risk
6633-SYEUS,0,Segment 0 — Emerging Risk
6635-CPNUN,2,Segment 2 — High-Value At-Risk
6635-MYYYZ,0,Segment 0 — Emerging Risk
6637-KYRCV,0,Segment 0 — Emerging Risk
6641-XRPSU,0,Segment 0 — Emerging Risk
6645-MXQJT,0,Segment 0 — Emerging Risk
6646-JPPHA,0,Segment 0 — Emerging Risk
6646-QVXLR,2,Segment 2 — High-Value At-Risk
6646-VRFOL,2,Segment 2 — High-Value At-Risk
6647-ZEDXT,2,Segment 2 — High-Value At-Risk
6648-INWPS,1,Segment 1 — High-Value Stable
6650-BWFRT,2,Segment 2 — High-Value At-Risk
6650-VJONK,0,Segment 0 — Emerging Risk
6651-AZVTJ,2,Segment 2 — High-Value At-Risk
6651-RLGGM,1,Segment 1 — High-Value Stable
6652-YFFJO,0,Segment 0 — Emerging Risk
6653-CBBOM,0,Segment 0 — Emerging Risk
6654-QGBZZ,1,Segment 1 — High-Value Stable
6655-LHBYW,2,Segment 2 — High-Value At-Risk
6656-GULJQ,2,Segment 2 — High-Value At-Risk
6656-JWRQX,0,Segment 0 — Emerging Risk
6661-EIPZC,0,Segment 0 — Emerging Risk
6661-HBGWL,0,Segment 0 — Emerging Risk
6663-JOCQO,2,Segment 2 — High-Value At-Risk
6664-FPDAC,2,Segment 2 — High-Value At-Risk
6668-CNMFP,2,Segment 2 — High-Value At-Risk
6670-MFRPK,2,Segment 2 — High-Value At-Risk
6671-NGWON,1,Segment 1 — High-Value Stable
6674-KVJHG,1,Segment 1 — High-Value Stable
6680-NENYN,2,Segment 2 — High-Value At-Risk
6680-WKXRZ,0,Segment 0 — Emerging Risk
6681-ZSEXG,2,Segment 2 — High-Value At-Risk
6682-QJDGB,0,Segment 0 — Emerging Risk
6682-VCIXC,2,Segment 2 — High-Value At-Risk
6683-VLCTZ,0,Segment 0 — Emerging Risk
6685-GBWJZ,2,Segment 2 — High-Value At-Risk
6685-XSHHU,1,Segment 1 — High-Value Stable
6686-YPGHK,0,Segment 0 — Emerging Risk
6688-UZPWD,0,Segment 0 — Emerging Risk
6689-KXGBO,0,Segment 0 — Emerging Risk
6689-TCZHQ,0,Segment 0 — Emerging Risk
6689-VRRTK,2,Segment 2 — High-Value At-Risk
6691-CCIHA,2,Segment 2 — High-Value At-Risk
6692-UDPJC,0,Segment 0 — Emerging Risk
6692-YQHXC,0,Segment 0 — Emerging Risk
6693-DJWTY,2,Segment 2 — High-Value At-Risk
6693-FRIRW,0,Segment 0 — Emerging Risk
6695-AMZUF,2,Segment 2 — High-Value At-Risk
6695-FRVEC,2,Segment 2 — High-Value At-Risk
6696-YDAYZ,1,Segment 1 — High-Value Stable
6698-OXETB,1,Segment 1 — High-Value Stable
6701-DHKWQ,2,Segment 2 — High-Value At-Risk
6701-YVNQG,2,Segment 2 — High-Value At-Risk
6702-OHFWR,0,Segment 0 — Emerging Risk
6704-UTUKK,0,Segment 0 — Emerging Risk
6705-LNMDD,0,Segment 0 — Emerging Risk
6705-LXORM,0,Segment 0 — Emerging Risk
6710-HSJRD,2,Segment 2 — High-Value At-Risk
6711-FLDFB,0,Segment 0 — Emerging Risk
6711-VTNRE,0,Segment 0 — Emerging Risk
6712-OAWRH,0,Segment 0 — Emerging Risk
6713-OKOMC,0,Segment 0 — Emerging Risk
6715-OFDBP,0,Segment 0 — Emerging Risk
6718-BDGHG,2,Segment 2 — High-Value At-Risk
6719-FGEDO,2,Segment 2 — High-Value At-Risk
6719-OXYBR,0,Segment 0 — Emerging Risk
6723-CEGQI,1,Segment 1 — High-Value Stable
6723-WSNTY,2,Segment 2 — High-Value At-Risk
6725-TPKJO,1,Segment 1 — High-Value Stable
6726-NNFWD,2,Segment 2 — High-Value At-Risk
6726-WEXXK,2,Segment 2 — High-Value At-Risk
6727-IOTLZ,0,Segment 0 — Emerging Risk
6728-CZFEI,0,Segment 0 — Emerging Risk
6728-DKUCO,2,Segment 2 — High-Value At-Risk
6728-VOIFY,2,Segment 2 — High-Value At-Risk
6728-WYQBC,1,Segment 1 — High-Value Stable
6729-FZWSY,1,Segment 1 — High-Value Stable
6729-GDNGC,0,Segment 0 — Emerging Risk
6732-FZUGP,2,Segment 2 — High-Value At-Risk
6732-VAILE,2,Segment 2 — High-Value At-Risk
6733-LRIZX,2,Segment 2 — High-Value At-Risk
6734-CKRSM,1,Segment 1 — High-Value Stable
6734-FQAJX,2,Segment 2 — High-Value At-Risk
6734-GMPVK,0,Segment 0 — Emerging Risk
6734-JDTTV,1,Segment 1 — High-Value Stable
6734-PSBAW,1,Segment 1 — High-Value Stable
6736-DHUQI,2,Segment 2 — High-Value At-Risk
6738-ISCBM,0,Segment 0 — Emerging Risk
6741-EGCBI,0,Segment 0 — Emerging Risk
6741-QRLUP,2,Segment 2 — High-Value At-Risk
6743-HHQPF,0,Segment 0 — Emerging Risk
6745-JEFZB,0,Segment 0 — Emerging Risk
6746-WAUWT,1,Segment 1 — High-Value Stable
6749-UTDVX,2,Segment 2 — High-Value At-Risk
6752-APNJL,0,Segment 0 — Emerging Risk
6754-LZUKA,2,Segment 2 — High-Value At-Risk
