customer_id,churn_label,predicted_churn_probability,predicted_churn,risk_band,cltv,total_revenue,monthly_charge,satisfaction_score,churn_score,contract,offer,payment_method,internet_type,premium_tech_support
6221-AVQYL,Yes,0.9861664130382066,1,Very High,2919,136.97,73.25,1,78,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
3003-CMDUU,No,0.3704911055241603,0,Moderate,3273,3220.95,95.15,3,52,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,Yes
2272-UOINI,No,0.12986509339041924,0,Low,3601,594.43,78.5,4,47,Month-to-Month,Offer E,Bank Withdrawal,Cable,Yes
4116-IQRFR,No,0.21382994775045147,0,Low,4463,139.82,24.1,3,21,One Year,Offer E,Credit Card,No Internet Service,No
7587-AOVVU,No,0.09941231969703589,0,Low,3160,3173.44,100.75,3,31,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,Yes
9057-MSWCO,Yes,0.8415656128608731,1,Very High,2927,945.1,30.75,1,91,Month-to-Month,No Offer,Credit Card,Cable,No
7295-JOMMD,Yes,0.9596155723120517,1,Very High,2895,418.82,98.1,1,87,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,Yes
7706-YLMQA,No,0.021851934190482234,0,Low,6072,2041.5,19.7,4,72,One Year,No Offer,Bank Withdrawal,No Internet Service,No
4323-ELYYB,No,0.020213858048718465,0,Low,5651,273.93,20.0,3,27,One Year,No Offer,Credit Card,No Internet Service,No
4521-WFJAI,No,0.04388366221768494,0,Low,4246,4121.97,25.95,3,40,Two Year,No Offer,Bank Withdrawal,No Internet Service,No
8705-DWKTI,No,0.3403098817891141,0,Moderate,6339,4709.24,83.8,3,40,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
5206-HPJKM,No,0.055681604243791656,0,Low,3190,1506.71,55.5,4,38,Month-to-Month,No Offer,Credit Card,DSL,No
3920-HIHMQ,No,0.09674219104132985,0,Low,4196,1840.49,49.5,5,38,Month-to-Month,No Offer,Credit Card,DSL,No
3629-WEAAM,No,0.09136519206426377,0,Low,2804,874.37,64.1,5,25,Month-to-Month,No Offer,Mailed Check,DSL,Yes
1539-LNKHM,No,0.02768586543668491,0,Low,4497,545.0,20.4,4,60,Month-to-Month,Offer D,Credit Card,No Internet Service,No
1041-RXHRA,Yes,0.3588033767814204,0,Moderate,3407,4540.03,70.25,3,69,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
5336-UFNZP,No,0.003383906866731816,0,Low,6211,8320.2,107.45,4,32,One Year,Offer B,Bank Withdrawal,Fiber Optic,No
2378-HTWFW,No,0.37030350654219923,0,Moderate,5527,4137.15,91.0,3,35,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
4250-FDVOU,Yes,0.8012823694151611,1,Very High,4110,492.18,56.25,1,95,Month-to-Month,Offer E,Bank Withdrawal,DSL,No
7928-VJYAB,No,0.0734500772217571,0,Low,2004,1443.48,90.6,5,65,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
8644-XLFBW,Yes,0.9975681882946361,1,Very High,5674,100.11,71.65,2,84,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
1934-MKPXS,No,0.028689087774429828,0,Low,3636,2249.76,20.1,5,59,One Year,No Offer,Credit Card,No Internet Service,No
6734-GMPVK,No,0.7126059173417886,1,High,4024,773.85,105.3,3,66,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
6692-UDPJC,Yes,0.25854252743130457,0,Low,4304,1428.82,91.65,3,65,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,Yes
9200-NLNPD,No,0.07062705632077232,0,Low,6445,2999.8,54.05,4,27,One Year,No Offer,Bank Withdrawal,DSL,Yes
9367-TCUYN,No,0.03802596342473088,0,Low,5179,329.44,20.1,4,32,Month-to-Month,Offer D,Credit Card,No Internet Service,No
6537-OTKMY,No,0.10179981496651531,0,Low,5091,655.65,50.75,5,63,One Year,Offer D,Bank Withdrawal,DSL,No
4846-WHAFZ,Yes,0.7916351258004579,1,High,2793,3102.36,76.5,2,67,Month-to-Month,Offer C,Bank Withdrawal,Fiber Optic,No
7088-FBAWU,No,0.026859883137455055,0,Low,4451,1979.1,74.55,3,22,Month-to-Month,Offer D,Credit Card,DSL,No
3891-PUQOD,Yes,0.9874203072032777,1,Very High,5020,72.78,59.2,1,65,Month-to-Month,No Offer,Bank Withdrawal,DSL,No
1927-QEWMY,No,0.007872929668058389,0,Low,6302,4663.77,20.5,4,25,Two Year,Offer A,Credit Card,No Internet Service,No
4338-EYCER,No,0.12431320813160947,0,Low,5763,1486.19,54.6,3,43,Month-to-Month,No Offer,Bank Withdrawal,DSL,No
4660-IRIBM,No,0.09244933966951722,0,Low,5192,1935.38,87.9,4,33,Month-to-Month,Offer D,Mailed Check,Fiber Optic,No
9357-UJRUN,No,0.01600745648900835,0,Low,5428,2163.14,58.35,3,45,One Year,No Offer,Bank Withdrawal,Cable,Yes
6067-NGCEU,No,0.09484727773904693,0,Low,5261,9822.7,111.05,4,38,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
0928-XUTSN,No,0.1323415339879595,0,Low,3895,1571.68,80.5,4,37,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
4800-CZMPC,Yes,0.829865825677082,1,Very High,4736,5342.83,103.25,1,71,One Year,Offer B,Credit Card,Fiber Optic,No
5561-NWEVX,Yes,0.9700130923453569,1,Very High,4225,208.31,79.2,3,67,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
8824-RWFXJ,Yes,0.9656925451714776,1,Very High,2539,256.02,56.15,1,83,Month-to-Month,Offer E,Mailed Check,Cable,No
5394-SVGJV,Yes,0.848295303538578,1,Very High,3066,4612.19,98.8,1,82,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,Yes
7929-DMBCV,No,0.2445166412192503,0,Low,4741,1911.5,81.0,3,22,Month-to-Month,Offer D,Mailed Check,Fiber Optic,Yes
9866-OCCKE,No,0.04631824631971673,0,Low,6010,10598.23,109.75,4,34,Two Year,Offer A,Mailed Check,Fiber Optic,Yes
7205-BAIAD,No,0.013902791454635905,0,Low,3091,1742.9,20.6,3,27,Two Year,No Offer,Bank Withdrawal,No Internet Service,No
3006-XIMLN,Yes,0.9996997811113121,1,Very High,5299,279.58,94.2,2,79,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
7706-DZNKK,No,0.04022651253941442,0,Low,2642,727.13,20.45,4,29,Month-to-Month,Offer D,Credit Card,No Internet Service,No
2786-GCDPI,No,0.2531287975398454,0,Low,5570,6104.85,104.95,5,39,Month-to-Month,Offer B,Bank Withdrawal,Fiber Optic,Yes
4000-VGMQP,No,0.012883653238271855,0,Low,2125,3382.01,78.95,5,60,One Year,No Offer,Credit Card,Cable,No
3199-XGZCY,No,0.094753973457512,0,Low,2332,727.26,75.25,4,74,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
6388-TABGU,No,0.017394726644067264,0,Low,4529,3981.47,56.15,4,58,One Year,Offer B,Bank Withdrawal,DSL,No
5840-NVDCG,No,0.009329586576565125,0,Low,3559,1436.77,68.25,3,43,Two Year,No Offer,Bank Withdrawal,Cable,Yes
6680-NENYN,Yes,0.6710584292059335,1,High,5250,5313.69,104.6,1,91,Two Year,No Offer,Bank Withdrawal,Fiber Optic,No
9696-RMYBA,No,0.6773627339146783,1,High,5225,460.3,80.1,3,22,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
2267-WTPYD,No,0.19941901921042166,0,Low,6015,6752.8,94.0,5,49,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
5485-WUYWF,Yes,0.9934683227531114,1,Very High,4522,105.69,66.4,1,87,Month-to-Month,No Offer,Bank Withdrawal,Cable,No
4853-RULSV,Yes,0.7491887879139739,1,High,4544,8103.45,104.0,1,80,Two Year,Offer A,Credit Card,Fiber Optic,Yes
4104-PVRPS,No,0.09491052948794479,0,Low,2977,1459.83,53.6,3,47,Month-to-Month,Offer C,Mailed Check,Cable,Yes
0749-IRGQE,No,0.19967979310471,0,Low,4118,528.45,45.3,4,48,Month-to-Month,No Offer,Bank Withdrawal,DSL,No
8847-GEOOQ,No,0.06032370516623613,0,Low,5359,3582.4,60.2,5,76,Month-to-Month,Offer B,Bank Withdrawal,DSL,Yes
3404-JNXAX,No,0.0023879086827293997,0,Low,6032,5624.46,80.75,4,36,Month-to-Month,Offer B,Bank Withdrawal,Fiber Optic,Yes
0305-SQECB,No,0.05042291536590777,0,Low,4265,502.6,36.05,4,67,One Year,No Offer,Credit Card,DSL,Yes
2325-WINES,No,0.15983728760957275,0,Low,2335,3871.57,104.05,4,60,One Year,No Offer,Credit Card,Fiber Optic,No
2227-JRSJX,No,0.37482242723112513,0,Moderate,5324,2084.92,99.15,3,36,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,Yes
9547-ITEFG,No,0.11262642924626609,0,Low,4062,1108.53,102.6,5,32,Month-to-Month,Offer E,Credit Card,Fiber Optic,No
7471-WNSUF,No,0.19336410292481682,0,Low,4501,2491.1,24.15,3,24,One Year,Offer B,Bank Withdrawal,No Internet Service,No
8564-LDKFL,No,0.1871996309130957,0,Low,5118,5310.03,106.0,5,77,One Year,Offer B,Bank Withdrawal,Fiber Optic,No
2267-FPIMA,No,0.13304839397790108,0,Low,5548,5793.9,94.4,4,21,Month-to-Month,Offer B,Credit Card,Fiber Optic,No
3871-IKPYH,Yes,0.9859932879265,1,Very High,2767,85.29,69.1,3,83,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
6892-XPFPU,Yes,0.9073708577041,1,Very High,2104,3628.14,104.25,1,80,Month-to-Month,Offer C,Bank Withdrawal,Fiber Optic,No
3508-VLHCZ,No,0.0018602818011626762,0,Low,6009,9200.46,90.55,4,66,Two Year,Offer A,Credit Card,Cable,Yes
5590-YRFJT,Yes,0.3616177081258784,0,Moderate,3298,482.8,24.45,3,94,Month-to-Month,No Offer,Bank Withdrawal,DSL,No
5730-RIITO,No,0.023581908842412666,0,Low,4757,1540.25,33.45,3,79,Two Year,No Offer,Credit Card,DSL,No
5567-WSELE,Yes,0.9990605482313153,1,Very High,3019,376.48,94.6,1,87,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
9916-AYHTC,No,0.004497521639128873,0,Low,3779,2453.92,19.85,5,38,Two Year,No Offer,Credit Card,No Internet Service,No
9940-HPQPG,Yes,0.9176059031114805,1,Very High,4176,1063.8,91.75,1,91,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
6088-BXMRG,No,0.0389994132312249,0,Low,3149,3858.88,98.85,4,25,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
1481-ZUWZA,Yes,0.8673540459309413,1,Very High,5433,3653.96,94.5,1,80,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
4480-MBMLB,No,0.2903213704451597,0,Low,5319,4909.21,104.8,3,68,One Year,Offer C,Bank Withdrawal,Fiber Optic,No
0709-TVGUR,Yes,0.9796141540281543,1,Very High,3145,747.69,74.55,1,69,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
2823-LKABH,No,0.0845860564045405,0,Low,4524,1774.31,95.05,4,60,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,Yes
7856-GANIL,No,0.2955916822203228,0,Low,2535,4632.9,98.7,3,66,One Year,Offer B,Bank Withdrawal,Fiber Optic,Yes
0963-ZBDRN,Yes,0.23904104910231017,0,Low,3606,3990.12,96.2,3,93,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,Yes
7541-YLXCL,Yes,0.7866262399078575,1,High,5220,3452.76,65.4,1,71,One Year,No Offer,Credit Card,Cable,Yes
6047-YHPVI,Yes,0.8904771474482079,1,Very High,2454,379.9,69.7,1,66,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
3523-QRQLL,Yes,0.8353250756184288,1,Very High,5922,2219.51,69.5,2,94,One Year,No Offer,Bank Withdrawal,DSL,No
9102-IAYHT,Yes,0.7352299282465312,1,High,3670,2263.52,85.45,3,94,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
6147-CBCRA,No,0.04251732840623441,0,Low,5759,806.4,20.05,4,22,Month-to-Month,No Offer,Credit Card,No Internet Service,No
5493-SDRDQ,Yes,0.9788836676369563,1,Very High,4235,124.01,55.1,1,70,Month-to-Month,Offer E,Mailed Check,Cable,No
4967-WPNCF,No,0.00908194860250283,0,Low,4921,4464.8,63.7,3,46,Two Year,Offer A,Bank Withdrawal,Cable,Yes
4676-WLUHT,No,0.03812456814737275,0,Low,6143,2431.95,46.2,3,26,Two Year,Offer B,Bank Withdrawal,DSL,No
9823-EALYC,No,0.0012901462347956814,0,Low,6067,6397.05,80.85,3,51,Two Year,No Offer,Bank Withdrawal,DSL,Yes
8375-KVTHK,No,0.22977763798429687,0,Low,5757,10211.03,100.3,4,39,One Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
4335-BSMJS,No,0.04111742494261104,0,Low,6201,2074.21,25.8,3,34,Two Year,No Offer,Credit Card,No Internet Service,No
5482-NUPNA,Yes,0.8158184845728039,1,Very High,5730,344.27,60.4,1,90,Month-to-Month,No Offer,Credit Card,Cable,Yes
4831-EOBFE,Yes,0.8916435348594695,1,Very High,5150,3823.36,94.65,1,70,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
3948-FVVRP,No,0.037536484530584745,0,Low,2848,852.94,54.8,4,73,Month-to-Month,No Offer,Credit Card,DSL,Yes
3604-WLABM,No,0.054931421498192065,0,Low,2253,712.6,54.25,4,43,Month-to-Month,Offer D,Bank Withdrawal,DSL,Yes
3571-RFHAR,Yes,0.8095000451308892,1,Very High,6001,7689.6,109.15,2,91,Month-to-Month,Offer B,Bank Withdrawal,Fiber Optic,Yes
3967-VQOGC,No,0.0,0,Low,5847,2848.06,24.9,5,59,Two Year,No Offer,Credit Card,No Internet Service,No
7542-CYDDM,No,0.04137669063459695,0,Low,4204,771.96,20.05,3,22,Month-to-Month,No Offer,Credit Card,No Internet Service,No
1898-JSNDC,No,0.06726000114983616,0,Low,5662,4103.13,58.6,4,46,One Year,Offer C,Credit Card,DSL,No
5208-FVQKB,No,0.0,0,Low,5514,6409.25,67.95,3,27,Two Year,Offer A,Credit Card,DSL,Yes
1661-CZBAU,No,0.09000914515904214,0,Low,2667,5777.68,70.95,3,56,One Year,Offer B,Bank Withdrawal,DSL,Yes
8540-ZQGEA,No,0.0237159235372853,0,Low,4212,2869.28,20.05,5,40,Two Year,Offer B,Credit Card,No Internet Service,No
8627-ZYGSZ,No,0.021552480263355576,0,Low,3817,5507.79,78.9,5,61,One Year,Offer B,Bank Withdrawal,Fiber Optic,No
4816-OKWNX,No,0.009699781111311926,0,Low,5437,7046.9,103.4,5,68,One Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
3913-RDSJZ,No,0.000987499346200115,0,Low,4312,4875.91,25.55,4,22,Two Year,No Offer,Credit Card,No Internet Service,No
1265-XTECC,Yes,0.6839565124372229,1,High,5957,6716.54,96.55,1,86,One Year,No Offer,Credit Card,Fiber Optic,No
5232-NXPAY,No,0.07114502602296657,0,Low,3459,3673.39,74.45,3,55,Two Year,Offer B,Credit Card,DSL,Yes
2868-SNELZ,Yes,0.9940445773839951,1,Very High,2683,166.44,80.6,1,92,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
4293-ETKAP,No,0.011091112120950077,0,Low,4023,5190.85,79.4,4,65,Two Year,Offer B,Bank Withdrawal,Cable,Yes
5529-GIBVH,No,0.038422582040750906,0,Low,2618,1210.23,20.15,3,74,Two Year,No Offer,Credit Card,No Internet Service,No
9250-WYPLL,Yes,0.8996943657871312,1,Very High,4600,589.75,75.55,2,79,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
5214-NLTIT,No,0.04877159308231787,0,Low,6188,8278.2,90.8,3,30,Two Year,Offer A,Credit Card,Fiber Optic,No
5285-MVEHD,No,0.19661211312664512,0,Low,4196,7978.25,105.6,4,24,One Year,Offer B,Credit Card,Fiber Optic,No
5294-DMSFH,No,0.05165004016113503,0,Low,4780,3596.73,87.8,4,25,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
3282-ZISZV,No,0.08206729490955239,0,Low,3945,3832.66,83.7,5,71,One Year,No Offer,Credit Card,DSL,Yes
1658-BYGOY,Yes,0.7964157867923769,1,High,3179,1910.88,95.45,2,81,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
7421-ZLUPA,No,0.31953472044779396,0,Moderate,2038,226.95,29.25,3,29,Month-to-Month,No Offer,Credit Card,DSL,No
4349-GFQHK,Yes,0.9894227783109113,1,Very High,4212,79.74,54.35,3,87,Month-to-Month,Offer E,Bank Withdrawal,DSL,No
3410-YOQBQ,No,0.02726844216664809,0,Low,4984,3359.87,79.2,5,78,Two Year,No Offer,Credit Card,DSL,Yes
5803-NQJZO,No,0.02132622551474943,0,Low,5242,5922.09,67.8,3,74,Two Year,No Offer,Bank Withdrawal,Cable,Yes
1077-HUUJM,No,0.22513986617201803,0,Low,4668,682.15,71.05,5,49,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
7979-CORPM,Yes,0.909426382659687,1,Very High,5927,3144.87,90.55,2,67,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
7206-PQBBZ,No,0.05764531415729093,0,Low,2848,1103.32,70.2,3,29,Two Year,Offer D,Bank Withdrawal,Fiber Optic,No
0668-OGMHD,No,0.084815158767688,0,Low,3766,629.35,28.5,4,77,Month-to-Month,Offer D,Bank Withdrawal,DSL,No
9497-QCMMS,Yes,0.9996113753931737,1,Very High,5536,123.72,93.55,1,81,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
2101-RANCD,No,0.09040436368242165,0,Low,5832,4636.05,73.1,4,46,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
7005-CCBKV,Yes,0.7218463506844048,1,High,4539,688.17,84.4,3,77,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
