customer_id,customer_status,churn_label,churn_score,cltv,monthly_charge,total_revenue,satisfaction_score,contract,payment_method,offer,internet_type,premium_tech_support,gender,age,senior_citizen,state,city
4118-CEVPF,Stayed,No,35,2125,110.80,5098.50,3,One Year,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,74,Yes,California,Redwood City
4119-ZYPZY,Stayed,No,28,6423,106.80,10094.00,3,Two Year,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,67,Yes,California,Glendale
4121-AGSIN,Stayed,No,47,4455,24.50,3602.78,4,One Year,Credit Card,No Offer,No Internet Service,No,Female,44,No,California,Ben Lomond
4123-DVHPH,Stayed,No,30,2715,88.05,1002.99,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,49,No,California,Orinda
4123-FCVCB,Stayed,No,70,5942,75.85,1445.45,4,One Year,Credit Card,Offer D,DSL,Yes,Female,23,No,California,Pinon Hills
4124-MMETB,Churned,Yes,85,3665,94.65,3162.71,2,Month-to-Month,Credit Card,No Offer,Fiber Optic,No,Male,52,No,California,Lockwood
4128-ETESU,Stayed,No,67,4787,99.70,5027.26,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,73,Yes,California,Pasadena
4129-LYCOI,Stayed,No,39,4741,104.00,7879.23,3,Two Year,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,28,No,California,Guinda
4130-MZLCC,Stayed,No,54,2739,50.55,459.85,3,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Female,24,No,California,Temple City
4132-KALRO,Stayed,No,21,5354,100.85,441.01,4,Month-to-Month,Credit Card,Offer E,Fiber Optic,Yes,Female,31,No,California,Davis Creek
4132-POCZS,Stayed,No,54,6371,39.90,2020.90,3,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Male,47,No,California,West Point
4134-BSXLX,Stayed,No,76,3851,60.90,2593.73,3,Month-to-Month,Mailed Check,Offer C,Cable,Yes,Male,32,No,California,Riverside
4135-FRWKJ,Stayed,No,42,4319,76.25,6055.90,3,One Year,Bank Withdrawal,No Offer,Cable,Yes,Female,66,Yes,California,Santa Monica
4137-BTIKL,Joined,No,60,4766,90.75,229.09,3,Month-to-Month,Credit Card,Offer E,Fiber Optic,No,Male,55,No,California,Daggett
4137-JOPHL,Stayed,No,45,5306,89.70,5794.50,4,Two Year,Bank Withdrawal,Offer B,Fiber Optic,Yes,Female,63,No,California,Inglewood
4138-NAXED,Stayed,No,34,4121,81.00,6285.18,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,54,No,California,Joshua Tree
4139-DETXS,Stayed,No,45,5265,64.45,4528.00,4,Two Year,Bank Withdrawal,Offer A,DSL,Yes,Female,53,No,California,Needles
4139-JPIAM,Stayed,No,62,6087,44.45,2181.55,4,Month-to-Month,Credit Card,No Offer,DSL,Yes,Male,31,No,California,Geyserville
4139-SUGLD,Churned,Yes,77,2067,35.40,1077.50,1,Month-to-Month,Bank Withdrawal,No Offer,DSL,Yes,Male,41,No,California,Santa Clara
4140-MUHUG,Churned,Yes,70,3561,86.85,276.09,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,73,Yes,California,Oak View
4140-WJAWW,Churned,Yes,91,3799,19.85,138.90,1,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Female,57,No,California,Los Angeles
4143-HHPMK,Churned,Yes,91,6402,85.35,6931.36,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,46,No,California,Mission Hills
4143-OOBWZ,Churned,Yes,91,3819,81.30,541.85,2,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Male,33,No,California,Fresno
4145-UQXUQ,Churned,Yes,81,5662,92.10,1073.39,1,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Female,71,Yes,California,Berkeley
4146-SVFUD,Joined,No,77,4864,44.60,89.88,4,Month-to-Month,Mailed Check,No Offer,DSL,No,Male,45,No,California,Modesto
4154-AQUGT,Churned,Yes,82,3861,89.05,1188.46,1,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,Yes,Male,76,Yes,California,San Diego
4159-NAAIX,Stayed,No,67,4769,97.45,8631.88,3,Two Year,Bank Withdrawal,No Offer,Fiber Optic,No,Female,24,No,California,Saratoga
4160-AMJTL,Churned,Yes,83,5432,19.65,387.90,2,Month-to-Month,Bank Withdrawal,No Offer,No Internet Service,No,Female,74,Yes,California,Fellows
4163-HFTUK,Stayed,No,78,4120,19.10,2503.63,4,One Year,Bank Withdrawal,Offer B,No Internet Service,No,Male,34,No,California,Oxnard
4163-KIUHY,Stayed,No,56,2980,25.60,2295.65,4,Month-to-Month,Bank Withdrawal,No Offer,No Internet Service,No,Male,21,No,California,Los Angeles
4163-NCJAK,Stayed,No,76,2438,24.45,2697.31,4,One Year,Bank Withdrawal,Offer B,No Internet Service,No,Female,55,No,California,Palm Desert
4174-LPGTI,Churned,Yes,65,2517,66.50,4041.42,3,One Year,Bank Withdrawal,No Offer,DSL,Yes,Female,49,No,California,Beaumont
4176-FXYBO,Stayed,No,42,6130,109.55,8813.55,4,Month-to-Month,Bank Withdrawal,Offer B,Fiber Optic,No,Male,35,No,California,Whittier
4176-RELJR,Stayed,No,26,6388,25.10,2656.38,3,Two Year,Credit Card,No Offer,No Internet Service,No,Male,73,Yes,California,Elmira
4177-JPDFU,Stayed,No,39,3215,34.00,442.45,3,Month-to-Month,Credit Card,Offer D,Cable,Yes,Male,35,No,California,Redcrest
4178-EGMON,Stayed,No,48,4867,88.00,6636.05,3,Two Year,Credit Card,No Offer,Fiber Optic,Yes,Male,30,No,California,Prather
4182-BGSIQ,Stayed,No,49,3196,19.80,387.25,3,Month-to-Month,Bank Withdrawal,Offer D,No Internet Service,No,Female,46,No,California,Durham
4183-MYFRB,Stayed,No,57,5982,90.05,2029.19,3,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Female,30,No,California,Los Angeles
4183-WCSEP,Churned,Yes,72,3091,78.45,3540.93,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,46,No,California,Weaverville
4184-TJFAN,Churned,Yes,68,4486,88.30,351.06,1,Month-to-Month,Mailed Check,Offer E,Fiber Optic,Yes,Female,68,Yes,California,Berkeley
4184-VODJZ,Stayed,No,47,4512,91.35,8808.98,4,One Year,Bank Withdrawal,Offer B,Fiber Optic,No,Male,62,No,California,Forks Of Salmon
4186-ZBUEW,Stayed,No,71,3566,70.70,3625.67,3,One Year,Credit Card,Offer C,DSL,Yes,Female,55,No,California,Compton
4187-CINZD,Churned,Yes,90,3180,95.25,4706.18,2,One Year,Credit Card,No Offer,Fiber Optic,No,Female,73,Yes,California,Lakewood
4188-FRABG,Stayed,No,22,5586,103.05,7737.78,4,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,36,No,California,Sunland
4188-PCPIG,Stayed,No,32,5779,70.35,6860.65,3,Two Year,Credit Card,Offer B,Cable,Yes,Female,32,No,California,Valencia
4189-NAKJS,Stayed,No,36,3130,51.55,1936.82,3,One Year,Credit Card,Offer C,Cable,No,Male,29,No,California,Murphys
4190-MFLUW,Churned,Yes,78,5925,55.20,622.45,1,Month-to-Month,Credit Card,No Offer,Cable,Yes,Female,21,No,California,San Diego
4191-XOVOM,Stayed,No,66,4551,105.40,8275.19,4,Month-to-Month,Bank Withdrawal,Offer B,Fiber Optic,Yes,Male,25,No,California,Oakland
4192-GORJT,Churned,Yes,77,4580,94.45,694.90,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,43,No,California,Fremont
4193-IBKSW,Stayed,No,67,6232,24.75,4313.36,3,Two Year,Bank Withdrawal,Offer A,No Internet Service,No,Male,27,No,California,San Pedro
4193-ORFCL,Churned,Yes,70,2740,45.10,60.34,1,Month-to-Month,Credit Card,Offer E,DSL,No,Female,80,Yes,California,North Hollywood
4194-FJARJ,Stayed,No,52,4798,60.00,3734.57,3,Two Year,Bank Withdrawal,No Offer,Cable,Yes,Female,22,No,California,Albany
4194-WHFCB,Stayed,No,52,5266,96.65,8416.93,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,35,No,California,Aromas
4195-NZGTA,Joined,No,73,5858,25.25,25.25,4,Month-to-Month,Bank Withdrawal,No Offer,Cable,No,Female,40,No,California,Valencia
4195-PNGZS,Stayed,No,39,5295,24.45,4001.41,5,Two Year,Bank Withdrawal,No Offer,No Internet Service,No,Male,23,No,California,Irvine
4195-SMMNX,Churned,Yes,65,5627,20.35,97.26,2,Month-to-Month,Mailed Check,No Offer,No Internet Service,No,Male,62,No,California,Hydesville
4198-VFOEA,Stayed,No,30,2990,33.60,435.45,3,One Year,Mailed Check,No Offer,DSL,Yes,Female,58,No,California,Stanford
4199-QHJNM,Stayed,No,52,5869,102.90,10251.26,3,Two Year,Bank Withdrawal,Offer A,Fiber Optic,Yes,Male,72,Yes,California,Bass Lake
4201-JMNGR,Churned,Yes,87,5527,55.80,82.02,1,Month-to-Month,Bank Withdrawal,Offer E,Cable,No,Female,66,Yes,California,Lucerne Valley
4203-QGNZA,Stayed,No,54,4476,20.25,1265.87,5,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Female,27,No,California,Los Angeles
4208-UFFGW,Churned,Yes,84,5900,44.95,138.39,2,Month-to-Month,Credit Card,Offer E,DSL,No,Male,80,Yes,California,Byron
4210-QFJMF,Churned,Yes,68,5762,79.15,464.89,1,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Female,41,No,California,Fallbrook
4211-MMAZN,Churned,Yes,89,2959,20.25,43.41,1,Month-to-Month,Mailed Check,Offer E,No Internet Service,No,Male,41,No,California,Vacaville
4213-HKBJO,Stayed,No,39,3378,25.70,2030.60,4,Two Year,Credit Card,No Offer,No Internet Service,No,Female,60,No,California,Martinez
4220-TINQT,Stayed,No,35,5632,106.35,8436.78,5,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,41,No,California,Raisin City
4223-BKEOR,Stayed,No,51,3302,64.85,1985.28,3,One Year,Mailed Check,Offer D,DSL,No,Female,55,No,California,San Bernardino
4223-WOZCM,Joined,No,78,5251,49.95,183.04,5,Two Year,Mailed Check,Offer E,DSL,No,Male,71,Yes,California,Carmel
4226-KKDON,Stayed,No,60,3804,66.65,767.35,4,Month-to-Month,Bank Withdrawal,Offer E,DSL,Yes,Male,41,No,California,French Camp
4227-OJHAL,Stayed,No,67,4156,73.00,6533.20,4,One Year,Credit Card,No Offer,DSL,No,Female,47,No,California,El Centro
4228-ZGYUW,Churned,Yes,91,3212,90.05,447.06,3,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Male,42,No,California,San Francisco
4229-CZMLL,Churned,Yes,87,4160,74.90,507.72,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,49,No,California,Salinas
4231-LZUYM,Stayed,No,22,5613,25.65,2792.76,5,Two Year,Bank Withdrawal,No Offer,No Internet Service,No,Female,37,No,California,Larkspur
4232-JGKIY,Joined,No,27,2716,19.20,45.57,4,Month-to-Month,Bank Withdrawal,No Offer,No Internet Service,No,Male,22,No,California,Los Angeles
4234-XTNEA,Joined,No,44,5213,79.95,249.85,5,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,25,No,California,Irvine
4236-UJPWO,Joined,No,54,5786,24.50,46.40,4,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Female,34,No,California,Alviso
4236-XPXAV,Churned,Yes,74,2283,99.15,511.20,2,Month-to-Month,Mailed Check,No Offer,Fiber Optic,Yes,Female,45,No,California,Dunnigan
4237-CLSMM,Joined,No,77,4823,20.00,106.76,4,Month-to-Month,Mailed Check,No Offer,No Internet Service,No,Male,45,No,California,Highland
4237-RLAQD,Churned,Yes,94,5930,45.85,90.60,2,Month-to-Month,Credit Card,Offer E,Cable,No,Male,58,No,California,Callahan
4238-HFHSN,Stayed,No,33,4250,82.15,6524.40,3,One Year,Bank Withdrawal,Offer B,Fiber Optic,No,Male,66,Yes,California,Elverta
4238-JSSWH,Stayed,No,35,3199,102.05,5032.10,5,Two Year,Bank Withdrawal,No Offer,Fiber Optic,No,Female,70,Yes,California,Porterville
4248-HCETZ,Churned,Yes,73,2174,79.65,2552.05,3,Month-to-Month,Credit Card,Offer C,Fiber Optic,No,Male,77,Yes,California,Sacramento
4248-QPAVC,Churned,Yes,90,3209,85.35,2089.39,1,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Female,80,Yes,California,San Diego
4250-FDVOU,Churned,Yes,95,4110,56.25,492.18,1,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Female,44,No,California,Woodland
4250-WAROZ,Stayed,No,70,4353,93.25,6955.35,3,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Male,70,Yes,California,Fresno
4250-ZBWLV,Churned,Yes,65,4454,108.45,8645.19,3,One Year,Bank Withdrawal,Offer A,Fiber Optic,Yes,Male,24,No,California,Olema
4254-QPEDE,Stayed,No,23,4275,66.25,3330.10,4,Two Year,Credit Card,No Offer,DSL,Yes,Female,22,No,California,Banning
4255-DDUOU,Churned,Yes,76,2398,20.50,55.07,1,Month-to-Month,Mailed Check,No Offer,No Internet Service,No,Female,47,No,California,Casmalia
4256-ZWTZI,Stayed,No,52,2789,51.00,486.95,4,Month-to-Month,Credit Card,No Offer,DSL,Yes,Female,22,No,California,Morro Bay
4257-GAESD,Stayed,No,72,2270,45.00,298.70,5,Month-to-Month,Credit Card,Offer E,Cable,No,Female,25,No,California,Dinuba
4273-MBHYA,Joined,No,38,2432,89.35,94.71,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,38,No,California,Desert Hot Springs
4274-DRSQT,Stayed,No,27,5868,88.90,8107.48,5,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Female,33,No,California,Potrero
4274-OWWYO,Churned,Yes,66,5633,74.35,79.15,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,56,No,California,Walnut Grove
4277-BWBML,Stayed,No,56,5092,19.95,1937.01,3,Two Year,Bank Withdrawal,Offer A,No Internet Service,No,Male,48,No,California,Three Rivers
4277-PVRAN,Churned,Yes,67,5071,80.10,970.42,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,34,No,California,Daly City
4277-UDIEF,Stayed,No,50,3019,81.00,3020.17,3,Month-to-Month,Bank Withdrawal,Offer C,Cable,Yes,Male,51,No,California,Nuevo
4280-DLSHD,Stayed,No,47,4099,54.75,597.85,3,Month-to-Month,Credit Card,Offer E,Cable,No,Male,36,No,California,San Bernardino
4282-ACRXS,Stayed,No,33,3511,24.85,955.75,3,Month-to-Month,Bank Withdrawal,Offer C,Cable,No,Male,69,Yes,California,Covina
4282-MSACW,Stayed,No,55,4629,117.20,10257.51,3,One Year,Credit Card,No Offer,Fiber Optic,Yes,Male,39,No,California,Tahoe City
4282-YMKNA,Churned,Yes,82,5003,74.75,854.92,2,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Female,55,No,California,Biola
4283-FUTGF,Churned,Yes,65,3715,79.85,1790.57,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,67,Yes,California,El Sobrante
4283-IVYCI,Stayed,No,66,3013,64.95,795.57,3,Month-to-Month,Credit Card,Offer E,Cable,Yes,Male,40,No,California,Sacramento
4285-GYRQC,Churned,Yes,89,3344,86.25,899.72,2,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Female,63,No,California,Newport Beach
4289-DTDKW,Churned,Yes,70,2576,101.30,5015.50,1,Month-to-Month,Bank Withdrawal,Offer B,Cable,No,Male,54,No,California,Madera
4290-BSXUX,Churned,Yes,87,5036,79.65,381.56,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,33,No,California,Fields Landing
4291-HPAXL,Joined,No,75,4840,19.85,48.95,3,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Male,63,No,California,Galt
4291-HYEBC,Stayed,No,59,2305,39.10,1096.60,3,One Year,Bank Withdrawal,No Offer,DSL,No,Female,76,Yes,California,Weldon
4291-SHSBH,Stayed,No,71,4704,69.55,584.00,3,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Male,25,No,California,Modesto
4291-TPNFG,Stayed,No,76,5219,82.30,8229.43,3,Two Year,Bank Withdrawal,Offer A,DSL,Yes,Male,56,No,California,Raisin City
4291-YZODP,Stayed,No,62,3810,20.05,444.42,5,One Year,Credit Card,Offer E,No Internet Service,No,Female,56,No,California,San Carlos
4293-ETKAP,Stayed,No,65,4023,79.40,5190.85,4,Two Year,Bank Withdrawal,Offer B,Cable,Yes,Female,42,No,California,Litchfield
4295-YURET,Stayed,No,79,6357,72.60,4556.43,4,Two Year,Credit Card,Offer B,DSL,Yes,Female,78,Yes,California,San Quentin
4298-OYIFC,Stayed,No,53,5640,103.45,1958.80,5,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,59,No,California,Loyalton
4299-OPXEJ,Stayed,No,56,5764,19.55,1858.39,5,Two Year,Bank Withdrawal,Offer B,No Internet Service,No,Female,57,No,California,Inglewood
4299-SIMNS,Stayed,No,68,4544,81.15,1143.51,4,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Male,43,No,California,Temple City
4301-VVZKA,Stayed,No,51,5432,75.40,1602.68,5,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,25,No,California,San Francisco
4302-ZYFEL,Stayed,No,32,5366,20.55,3227.46,4,One Year,Credit Card,Offer A,No Internet Service,No,Male,23,No,California,Belvedere Tiburon
4304-TSPVK,Stayed,No,77,5782,114.90,9417.07,3,Two Year,Bank Withdrawal,Offer A,Fiber Optic,Yes,Female,46,No,California,Tupman
4304-XUMGI,Stayed,No,34,6084,75.15,5467.45,4,Two Year,Bank Withdrawal,No Offer,DSL,No,Male,74,Yes,California,Moreno Valley
4307-KTUMW,Churned,Yes,68,5543,93.90,6684.92,1,Month-to-Month,Bank Withdrawal,Offer B,Fiber Optic,No,Male,27,No,California,Santa Barbara
4307-KWMXE,Stayed,No,59,2263,35.75,389.80,3,Month-to-Month,Bank Withdrawal,Offer D,DSL,Yes,Male,53,No,California,Llano
4310-KEDTB,Stayed,No,27,3746,29.80,776.22,3,Month-to-Month,Credit Card,No Offer,DSL,No,Female,24,No,California,Yuba City
4311-QTTAI,Stayed,No,22,2017,19.35,950.75,5,One Year,Credit Card,No Offer,No Internet Service,No,Female,63,No,California,Van Nuys
4312-GVYNH,Stayed,No,26,5460,49.85,3370.20,3,Two Year,Bank Withdrawal,No Offer,Cable,Yes,Female,46,No,California,Westminster
4312-KFRXN,Stayed,No,30,5512,25.40,4179.78,3,Two Year,Credit Card,Offer A,No Internet Service,No,Male,61,No,California,Bradley
4315-MURBD,Churned,Yes,71,5559,98.90,1539.99,1,Month-to-Month,Bank Withdrawal,No Offer,Cable,Yes,Female,64,No,California,San Bruno
4316-XCSLJ,Stayed,No,33,3202,50.30,1622.17,3,Month-to-Month,Credit Card,No Offer,DSL,No,Male,35,No,California,Palo Alto
4317-VTEOA,Churned,Yes,93,5355,50.75,93.78,2,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Male,61,No,California,Rowland Heights
4318-RAJVY,Stayed,No,34,5270,19.80,226.65,3,One Year,Credit Card,No Offer,No Internet Service,No,Female,57,No,California,Encino
4320-QMLLA,Stayed,No,20,3481,54.85,409.67,3,Month-to-Month,Mailed Check,No Offer,DSL,No,Male,57,No,California,Avery
4322-RCYMT,Churned,Yes,81,4903,75.80,7368.19,3,One Year,Bank Withdrawal,Offer A,DSL,Yes,Male,63,No,California,San Diego
4323-ELYYB,Stayed,No,27,5651,20.00,273.93,3,One Year,Credit Card,No Offer,No Internet Service,No,Male,54,No,California,Likely
4323-OHFOW,Stayed,No,51,4605,105.55,9557.15,4,One Year,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,72,Yes,California,Newhall
4323-SADQS,Churned,Yes,93,3520,34.50,279.25,1,Month-to-Month,Bank Withdrawal,No Offer,Cable,Yes,Male,61,No,California,Concord
4324-AHJKS,Stayed,No,23,5104,55.80,424.55,4,Month-to-Month,Credit Card,No Offer,DSL,No,Female,42,No,California,Buttonwillow
4324-BZCKL,Stayed,No,41,2530,55.55,608.70,5,Month-to-Month,Credit Card,No Offer,DSL,No,Female,30,No,California,Paynes Creek
4325-NFSKC,Churned,Yes,87,2373,90.60,2194.28,1,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Male,68,Yes,California,Pacific Palisades
4328-VUFWD,Stayed,No,42,5843,59.30,2473.18,4,One Year,Bank Withdrawal,No Offer,DSL,Yes,Female,62,No,California,Vallejo
4329-YPDDQ,Stayed,No,67,2102,108.20,2524.70,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,40,No,California,Cazadero
4332-MUOEZ,Stayed,No,32,2574,94.30,2469.10,3,One Year,Credit Card,No Offer,Fiber Optic,Yes,Male,78,Yes,California,Moreno Valley
4334-HOWRP,Stayed,No,78,4049,64.95,4576.00,3,Two Year,Credit Card,Offer A,DSL,Yes,Male,70,Yes,California,Cambria
4335-BSMJS,Stayed,No,34,6201,25.80,2074.21,3,Two Year,Credit Card,No Offer,No Internet Service,No,Female,55,No,California,Sanger
4335-UPJSI,Stayed,No,43,2639,19.75,1319.86,3,Two Year,Mailed Check,No Offer,No Internet Service,No,Female,57,No,California,Aguanga
4338-EYCER,Stayed,No,43,5763,54.60,1486.19,3,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Male,57,No,California,Carlotta
4342-HENTK,Churned,Yes,74,2189,70.65,167.39,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,67,Yes,California,Garberville
4342-HFXWS,Stayed,No,50,3442,69.70,5167.33,3,One Year,Bank Withdrawal,Offer B,DSL,Yes,Female,19,No,California,Santa Monica
4343-EJVQB,Stayed,No,51,2463,74.35,545.29,4,Month-to-Month,Credit Card,No Offer,Fiber Optic,No,Male,48,No,California,Mariposa
4349-GFQHK,Churned,Yes,87,4212,54.35,79.74,3,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Male,30,No,California,Mentone
4350-ZTLPI,Stayed,No,36,4163,108.95,6672.20,4,One Year,Bank Withdrawal,Offer B,Fiber Optic,Yes,Female,36,No,California,Van Nuys
4351-QLCSU,Churned,Yes,91,3809,55.00,87.74,1,Month-to-Month,Credit Card,No Offer,DSL,No,Female,47,No,California,Quincy
4353-HYOJD,Stayed,No,75,5580,49.85,1857.79,3,Month-to-Month,Credit Card,Offer C,DSL,No,Female,37,No,California,Monrovia
4355-CVPVS,Stayed,No,72,4170,88.90,5694.32,5,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Female,49,No,California,California Hot Springs
4355-HBJHH,Churned,Yes,77,6289,79.70,8158.99,1,Two Year,Bank Withdrawal,No Offer,DSL,No,Male,49,No,California,Waterford
4359-INNWN,Stayed,No,70,4828,20.05,359.50,4,One Year,Credit Card,Offer D,No Internet Service,No,Female,63,No,California,Dunsmuir
4360-PNRQB,Stayed,No,78,4030,75.60,1668.29,5,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Male,27,No,California,Yucca Valley
4360-QRAVE,Stayed,No,72,2494,36.65,1315.00,5,Two Year,Bank Withdrawal,Offer C,DSL,No,Male,75,Yes,California,Farmington
4361-BKAXE,Churned,Yes,80,3038,114.50,5411.41,1,Month-to-Month,Bank Withdrawal,Offer B,Fiber Optic,Yes,Female,23,No,California,Boulder Creek
4361-FEBGN,Stayed,No,43,4399,20.15,2599.59,5,Two Year,Credit Card,No Offer,No Internet Service,No,Male,41,No,California,San Francisco
4361-JEIVL,Churned,Yes,82,4067,44.40,51.54,3,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Male,29,No,California,Greenfield
4365-MSDYN,Stayed,No,31,4909,19.55,339.87,5,Month-to-Month,Bank Withdrawal,No Offer,No Internet Service,No,Male,38,No,California,San Clemente
4366-CTOUZ,Stayed,No,53,5419,100.20,5793.45,4,Two Year,Credit Card,No Offer,Fiber Optic,Yes,Female,36,No,California,Bodega Bay
4367-NHWMM,Joined,No,61,5318,24.90,24.90,4,Month-to-Month,Credit Card,No Offer,Cable,No,Female,37,No,California,Corte Madera
4367-NUYAO,Stayed,No,48,4950,25.75,485.80,5,Two Year,Credit Card,No Offer,No Internet Service,No,Male,39,No,California,Cupertino
4369-HTUIF,Churned,Yes,90,5831,85.15,680.06,2,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Male,73,Yes,California,Pismo Beach
4369-NYSCF,Stayed,No,56,6487,75.75,5406.17,3,One Year,Bank Withdrawal,Offer B,DSL,Yes,Male,61,No,California,Oakland
4373-MAVJG,Churned,Yes,70,5148,90.90,1449.96,2,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Female,64,No,California,San Diego
4373-VVHQL,Joined,No,59,5479,44.75,73.32,4,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Male,37,No,California,Arroyo Grande
4374-YMUSQ,Stayed,No,22,4022,116.25,4660.99,3,One Year,Credit Card,Offer C,Fiber Optic,Yes,Male,64,No,California,Lake Elsinore
4376-KFVRS,Stayed,No,39,4842,114.05,10682.20,3,Two Year,Credit Card,Offer A,Fiber Optic,Yes,Male,52,No,California,Barstow
4377-VDHYI,Stayed,No,80,2722,90.80,4196.65,3,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Male,29,No,California,Patterson
4378-BZYFP,Stayed,No,65,2259,20.50,1091.02,3,One Year,Mailed Check,No Offer,No Internet Service,No,Male,41,No,California,Fairfield
